"downloaded","item_id","item_definition","category","17","18","20","21","22","23","24","25","26","27","28","29","30"
2023-03-22,87,"گوجه","food_drink",0,0.4,0.67,0,1,1,0.6,1,1,0.8,0.56,1,1
2023-03-22,88,"گیلاس","food_drink",0,0,0.67,0,0,1,0.3,1,0.5,0.2,0.33,0,1
2023-03-22,89,"لوبیا","food_drink",0,0,0.33,0,0,0.67,0.3,0.67,0.67,0.4,0.56,0,0.5
2023-03-22,90,"لیمو","food_drink",0,0,0,0,0,0.33,0.4,1,0.67,0.4,0.44,0,1
2023-03-22,91,"ماست","food_drink",1,0.8,1,1,1,1,1,1,0.83,1,0.89,1,1
2023-03-22,92,"ماکارونی","food_drink",0,0,0.67,0,1,0.67,0.5,0.67,0.83,0.6,0.56,0,1
2023-03-22,93,"مربا","food_drink",0,0,0.33,0,0,1,0.3,1,0.67,0.4,0.44,1,0.5
2023-03-22,94,"موز","food_drink",1,0.8,0.67,1,1,1,0.9,1,1,1,1,1,1
2023-03-22,95,"میوه","food_drink",0,0,0.67,0,1,1,0.5,1,0.83,0.6,0.56,1,1
2023-03-22,96,"نان","food_drink",1,1,1,1,1,1,1,1,0.83,1,1,1,1
2023-03-22,97,"نارنگی","food_drink",0,0,0.33,0,1,1,0.2,1,0.5,0.6,0.56,1,1
2023-03-22,98,"نوشابه","food_drink",0,0,0.67,0,1,0.67,0.8,1,0.83,0.8,0.67,1,1
2023-03-22,99,"نخودچی","food_drink",0,0,0.67,0,0,0.67,0.3,0.67,0.5,0.4,0.44,0,1
2023-03-22,100,"نمک","food_drink",0,0.4,0.33,0,1,0.67,0.6,1,0.67,0.6,0.78,1,1
2023-03-22,101,"هلو","food_drink",0,0,0.33,0,0,1,0.3,0.67,0.5,0.6,0.78,1,1
2023-03-22,102,"همبرگر","food_drink",0,0,0,0,0,0.33,0,0.67,0.33,0.2,0.44,0,0.5
2023-03-22,103,"هندوانه","food_drink",0,0.6,0.67,1,1,1,0.7,1,1,1,0.67,1,1
2023-03-22,104,"یخ","food_drink",0,0.8,0.67,0,1,1,0.8,1,0.83,0.6,0.78,1,1
2023-03-22,105,"اسباب بازی","toys",1,0.4,0.33,0,1,0.67,0.6,0.33,0.83,0.6,0.67,1,0.5
2023-03-22,106,"بادبادک","toys",1,0.4,0,0,0,1,0.4,0,0.33,0.6,0.56,1,1
2023-03-22,107,"بادکنک","toys",0,0.4,0,0,0,1,0.5,0.33,0.83,0.8,0.67,0,0.5
2023-03-22,108,"پازل","toys",0,0,0,0,0,0.33,0.2,0,0.17,0.2,0.22,0,0
2023-03-22,109,"تاب","toys",0,1,0.67,1,1,1,0.8,0.33,1,0.6,1,1,1
2023-03-22,110,"تخته","toys",0,0,0,0,0,0.33,0,0,0.33,0.4,0.44,0,0.5
2023-03-22,111,"توپ","toys",1,0.8,1,1,1,1,1,1,1,1,1,1,1
2023-03-22,112,"چسب","toys",0,0.2,0.33,0,1,0.33,0.6,0.33,0.83,0.8,0.67,0,1
2023-03-22,113,"خط کش","toys",0,0,0,0,0,0.33,0.2,0,0.5,0.2,0.44,0,0
2023-03-22,114,"خمیر","toys",0,0,0,0,0,0.33,0,0.33,0.5,0.2,0.44,0,0.5
2023-03-22,115,"خودکار","toys",0,0.2,0,0,1,0.67,0.5,0.33,0.83,1,0.67,0,1
2023-03-22,116,"دفتر","toys",0,0.4,0.33,0,1,1,0.6,0.33,0.83,0.8,0.78,1,1
2023-03-22,117,"سوت","toys",0,0,0.33,0,0,0.67,0.3,0.67,0.5,0.6,0.56,0,1
2023-03-22,118,"عروسک","toys",1,0.4,0.33,1,0,0.67,0.6,0.33,0.83,0.8,0.78,0,1
2023-03-22,119,"شیپور","toys",0,0,0,0,0,0.67,0,0,0.17,0.2,0.33,0,0
2023-03-22,120,"طناب","toys",0,0,0,0,0,0.33,0.2,0,0.17,0.4,0.44,0,0.5
2023-03-22,121,"کتاب","toys",0,0.2,0.33,0,1,0.67,0.8,1,1,0.8,0.67,1,1
2023-03-22,122,"کتاب داستان","toys",0,0.2,0,0,1,0.33,0.2,0,0.33,0.8,0.44,0,0.5
2023-03-22,123,"لگو","toys",0,0.2,0,0,0,0.67,0.3,0,0.5,0.4,0.22,0,0
2023-03-22,124,"ماژیک","toys",0,0,0,0,0,0.67,0.3,0.33,0.5,0.2,0.44,0,1
2023-03-22,125,"مداد","toys",0,0.4,0,0,0,1,0.8,1,0.83,1,0.78,1,1
2023-03-22,126,"مداد رنگی","toys",0,0.2,0,0,0,0.33,0.2,0.67,0.5,0.8,0.67,0,1
2023-03-22,127,"مشق","toys",0,0,0,0,0,0.33,0.3,0.33,0.33,0.6,0.33,0,0.5
2023-03-22,128,"نقاشی","toys",0,0,0.33,1,1,0.67,0.5,1,0.83,0.8,0.89,0,1
2023-03-22,129,"اهو","animals",0,0,0,0,0,0.33,0.3,0,0.33,0.4,0.22,0,0.5
2023-03-22,130,"اسب","animals",0,0.6,0.67,0,1,0.67,0.9,0.33,0.83,0.8,0.78,1,1
2023-03-22,131,"اردک","animals",0,0,0.33,0,0,0.67,0.3,0,0.5,0.2,0.44,1,1
2023-03-22,132,"الاغ","animals",0,0,0.33,0,0,0.67,0.2,0,0.83,0.6,0.33,1,1
2023-03-22,133,"ببر","animals",0,0,0,0,0,0.33,0.4,0,0.33,0,0.56,0,1
2023-03-22,134,"بره","animals",0,0.2,0.33,0,1,0.33,0.6,0.33,0.5,1,0.89,1,1
2023-03-22,135,"بز","animals",0,0,0,0,0,0.33,0.5,0.33,0.33,0.4,0.67,0,1
2023-03-22,136,"بلبل","animals",0,0,0,0,0,0.33,0.3,0,0.33,0,0.22,0,0
2023-03-22,137,"پرنده","animals",0,0,0,0,0,0.67,0.4,0,0.5,0.4,0.56,1,0.5
2023-03-22,138,"پروانه","animals",0,0.2,0,0,0,0.33,0.6,0,1,0.2,0.56,1,1
2023-03-22,139,"پشه","animals",0,0.4,0.33,0,1,0.67,0.5,0.33,0.5,0.4,0.67,1,0.5
2023-03-22,140,"پلنگ","animals",0,0,0,0,0,0.33,0.2,0,0.17,0.2,0.22,0,0.5
2023-03-22,141,"جوجه","animals",1,0.6,0.67,1,1,0.67,0.9,0.67,1,0.8,0.89,1,1
2023-03-22,142,"حیوان","animals",0,0,0,0,0,0.33,0.2,0,0.5,0.2,0.44,0,0.5
2023-03-22,143,"خر","animals",0,0.4,0,0,0,0.33,0.5,0.67,0.5,0.4,0.44,1,1
2023-03-22,144,"خرچنگ","animals",0,0,0,0,0,0,0.1,0,0.17,0,0.11,0,0
2023-03-22,145,"خرس","animals",0,0,0,0,0,0.33,0.4,0,0.5,0.4,0.67,0,1
2023-03-22,146,"خرگوش","animals",0,0.2,0,0,0,0.67,0.7,0.33,0.67,0.2,0.56,1,1
2023-03-22,147,"خروس","animals",0,0,0,0,1,0.67,0.5,0,0.83,0.8,0.78,1,1
2023-03-22,148,"روباه","animals",0,0.2,0,0,0,0.33,0.2,0,0.33,0,0.11,0,0
2023-03-22,149,"زرافه","animals",0,0,0,0,0,0,0.1,0,0.33,0.2,0.33,0,1
2023-03-22,150,"زنبور","animals",0,0,0.33,0,0,0.67,0.5,0.33,0.67,0.4,0.56,1,1
2023-03-22,151,"سگ","animals",0,0.6,0.33,0,1,0.67,0.8,0.67,1,1,0.78,1,1
2023-03-22,152,"سنجاب","animals",0,0,0,0,0,0,0.2,0,0.17,0,0.11,0,0.5
2023-03-22,153,"سوسک","animals",0,0.2,0,0,0,0.67,0.6,0.33,1,0.4,0.67,1,1
2023-03-22,154,"شتر","animals",0,0.2,0,0,0,0.67,0.2,0,0.33,0.6,0.67,0,1
2023-03-22,155,"طوطی","animals",0,0.2,0.33,0,0,0.33,0.4,0,0.33,0.2,0.22,0,0
2023-03-22,156,"عقاب","animals",0,0,0,0,0,0.33,0.2,0,0.17,0,0.22,0,0
2023-03-22,157,"فیل","animals",1,0,0,0,0,0.33,0.4,0,0.83,0.4,0.67,1,1
2023-03-22,158,"قورباغه","animals",0,0,0,0,0,0.33,0.3,0.33,0.83,0.6,0.44,0,1
2023-03-22,159,"کبوتر","animals",0,0.4,0,0,1,0.33,0.4,0.33,1,0.4,0.56,1,0
2023-03-22,160,"کلاغ","animals",0,0.2,0.67,0,0,0.67,0.8,0.67,0.83,1,0.67,1,1
2023-03-22,161,"گاو","animals",0,0.2,0.67,0,1,0.67,0.9,0.33,0.83,1,0.78,1,1
2023-03-22,162,"گربه","animals",0,0.4,0.67,0,0,0.67,0.8,0.67,1,1,0.78,1,1
2023-03-22,163,"گرگ","animals",0,0,0,0,0,0.33,0.3,0,0.33,0.2,0.56,0,1
2023-03-22,164,"گنجشک","animals",0,0.2,0.33,0,1,0.33,0.6,0.33,0.83,0.6,0.33,1,0.5
2023-03-22,165,"گورخر","animals",0,0,0,0,0,0,0.2,0,0.17,0,0.11,0,0
2023-03-22,166,"گوسفند","animals",0,0.4,0.33,0,1,0.33,0.6,0.33,0.83,0.6,0.56,1,0.5
2023-03-22,167,"گوزن","animals",0,0,0,0,0,0.33,0.2,0,0.17,0,0.11,0,1
2023-03-22,168,"لاک پشت","animals",0,0.2,0,0,0,0.33,0.3,0,0.33,0,0.22,1,1
2023-03-22,169,"مار","animals",0,0.2,0,0,0,0.67,0.5,0,0.33,0.2,0.67,1,1
2023-03-22,170,"ماهی","animals",0,0.8,0.33,1,1,0.67,0.9,0.67,0.83,1,0.89,1,1
2023-03-22,171,"مرغ","animals",0,0.2,0.33,0,1,0,0.7,0.33,0.83,1,0.78,1,1
2023-03-22,172,"مگس","animals",0,0.4,0.67,0,0,0.33,0.7,0.33,0.83,0.4,0.67,1,1
2023-03-22,173,"مورچه","animals",0,0.6,0.67,0,1,0.67,0.9,0.67,1,0.8,0.89,1,1
2023-03-22,174,"موش","animals",0,0,0,0,0,0.67,0.4,0,0.33,0.4,0.89,0,1
2023-03-22,175,"میمون","animals",1,0,0,0,0,0.33,0.5,0,0.5,0.2,0.44,1,1
2023-03-22,176,"اب بازی","games_routines",1,0.8,1,1,1,0.67,0.9,0.67,1,0.8,0.89,1,1
2023-03-22,177,"اتل متل","games_routines",0,0.4,0.67,1,1,0.67,0.7,0.67,0.83,0.6,0.67,1,0.5
2023-03-22,178,"الله اکبر","games_routines",0,0.8,1,1,1,0.67,0.8,0.67,1,1,0.89,1,0
2023-03-22,179,"الو","games_routines",1,1,1,1,1,0.67,0.9,0.67,1,1,0.89,0,0.5
2023-03-22,180,"بای بای ( خداحافظ)","games_routines",1,0.8,1,1,1,0.67,0.9,0.67,1,1,0.89,1,1
2023-03-22,181,"بله ( اره)","games_routines",1,0.6,0.67,1,1,0.67,0.8,0.33,1,0.8,0.89,1,0.5
2023-03-22,182,"به سلامت","games_routines",0,0,0,0,0,0.33,0.2,0.33,0.5,0.4,0.33,1,0.5
2023-03-22,183,"تاب تاب عباسی","games_routines",1,1,1,1,1,0.67,0.8,0.67,1,0.8,0.67,1,1
2023-03-22,184,"خواب","games_routines",1,0.6,1,1,1,0.67,0.8,0.67,1,0.8,0.89,1,1
2023-03-22,185,"دالی/داکی","games_routines",1,0.8,0.67,1,0,0.67,0.9,0.33,0.83,0.6,0.78,1,1
2023-03-22,186,"ده- بیست- سی- چهل","games_routines",0,0.4,0,0,0,0.67,0.7,0,0.5,0.2,0.44,0,0
2023-03-22,187,"سلام","games_routines",0,0.6,0.67,1,1,0.67,1,0.33,1,1,0.78,1,1
2023-03-22,188,"شام","games_routines",0,0,0.33,0,1,0.33,0.6,0.67,0.83,0.8,0.56,0,1
2023-03-22,189,"شب بخیر","games_routines",0,0.2,0.33,0,0,0,0.4,0.33,0.83,0.2,0.56,1,1
2023-03-22,190,"عصرانه","games_routines",0,0,0,0,0,0,0.1,0,0.5,0,0.33,0,0.5
2023-03-22,191,"عمو زنجیر باف","games_routines",0,0,0.67,0,0,0,0.3,0,0.5,0.2,0.44,0,0.5
2023-03-22,192,"عید","games_routines",0,0,0,0,0,0,0.5,0,0.5,0.4,0.44,0,0
2023-03-22,193,"قایم (قایم باشک)","games_routines",0,0,0,1,1,0.33,0.6,0,0.5,0.6,0.22,0,0.5
2023-03-22,194,"صبحانه","games_routines",0,0.2,0.33,0,0,0.67,0.5,0.67,1,0.6,0.67,0,1
2023-03-22,195,"صبح بخیر","games_routines",0,0,0,0,0,0,0.3,0.33,0.5,0.2,0.44,0,1
2023-03-22,196,"کلاغ پر","games_routines",1,0.6,0.33,1,1,0.33,0.6,0.33,0.83,0.6,0.78,1,1
2023-03-22,197,"لطفا","games_routines",0,0,0,0,0,0.33,0.1,0,1,0.4,0.33,0,0
2023-03-22,198,"مبارک","games_routines",0,0,0,0,0,0,0.5,0.33,0.5,0.4,0.22,0,0.5
2023-03-22,199,"مرسی (ممنون)","games_routines",1,0.2,0.67,0,1,0.67,0.7,0.33,1,0.8,0.67,0,0.5
2023-03-22,200,"نانای","games_routines",0,0.6,0.33,1,0,0.33,0.9,0.33,1,0.8,0.44,1,1
2023-03-22,201,"نهار","games_routines",0,0,0.33,0,0,0.33,0.2,0.33,0.83,0.6,0.56,0,1
2023-03-22,202,"هیس","games_routines",1,0.4,0.67,1,1,0.67,0.7,0,1,1,0.89,1,0.5
2023-03-22,203,"اداره","outside",0,0,0,0,0,0,0.1,0,0.17,0,0.11,0,0
2023-03-22,204,"باغ","outside",0,0,0.33,0,0,0.33,0.5,0,0.67,0.4,0.33,0,0.5
2023-03-22,205,"بیرون","outside",0,0.2,0.33,1,0,0.33,0.6,0.33,1,1,0.78,1,1
2023-03-22,206,"پارک","outside",0,0.4,0.67,1,1,0.67,0.9,0.33,1,0.8,0.78,1,1
2023-03-22,207,"پل","outside",0,0,0.33,0,0,0.33,0.2,0,0.33,0.4,0.33,1,0.5
2023-03-22,208,"حیاط","outside",0,0.4,0.33,1,0,0.67,0.7,0.33,1,0.8,0.78,1,1
2023-03-22,209,"خانه","outside",0,0.2,0.33,0,1,0.67,0.8,0.33,0.83,1,0.78,1,1
2023-03-22,210,"دریا","outside",0,0,0,0,0,0.33,0.3,0,0.67,0.4,0.33,0,0.5
2023-03-22,211,"ساحل","outside",0,0,0,0,0,0,0.2,0,0.17,0,0,0,0
2023-03-22,212,"سینما","outside",0,0,0,0,0,0.33,0,0,0.17,0,0.11,0,0
2023-03-22,213,"کلاس","outside",0,0,0,0,0,0,0.3,0,0.33,0.4,0.33,0,0
2023-03-22,214,"کوچه","outside",0,0.2,0.33,0,0,0.67,0.6,0.67,1,0.6,0.56,1,1
2023-03-22,215,"کوه","outside",0,0,0,0,0,0.33,0.4,0,0.5,0.4,0.56,0,0.5
2023-03-22,216,"مدرسه","outside",0,0,0,0,0,0.33,0.8,0.33,0.5,0.6,0.67,0,1
2023-03-22,217,"مسجد","outside",0,0,0,0,0,0.67,0.4,0,0.83,0.6,0.67,1,0
2023-03-22,218,"مغازه","outside",0,0,0,0,1,0.33,0.3,0,0.83,0.6,0.44,1,1
2023-03-22,219,"مهمانی","outside",0,0,0,0,0,0.67,0.2,0,0.67,0.8,0.44,0,0.5
2023-03-22,220,"النگو","clothing",0,0.4,0,1,1,0.67,0.4,0,0.67,0,0.33,1,0
2023-03-22,221,"انگشتر","clothing",0,0.2,0,0,1,0.67,0.3,0.67,0.83,0.6,0.56,1,0.5
2023-03-22,222,"بلوز","clothing",0,0.4,0,0,1,0.67,0.5,0.67,0.83,0.6,0.44,1,0.5
2023-03-22,223,"پوشک","clothing",1,0.2,0,0,0,0.67,0.5,0.33,1,0.8,0.56,1,0.5
2023-03-22,224,"پیراهن","clothing",0,0.4,0,0,1,0.67,0.4,0.33,0.33,0.4,0.78,1,1
2023-03-22,225,"تِل","clothing",0,0.2,0.33,1,0,0.33,0.5,0,1,0.6,0.33,1,0.5
2023-03-22,226,"پیش بند","clothing",0,0,0,0,0,0.67,0.1,0,0.5,0.6,0.33,1,0.5
2023-03-22,227,"جوراب","clothing",0,0.2,0,1,1,1,0.8,1,1,1,0.89,1,1
2023-03-22,228,"چادر","clothing",0,0.4,0.33,1,0,0.67,0.7,0.67,0.83,0.8,0.67,1,1
2023-03-22,229,"چکمه","clothing",0,0,0,1,0,0.67,0.1,0,0.33,0,0.33,1,0
2023-03-22,230,"دستبند","clothing",0,0,0,1,0,0,0.2,0,0.5,0,0.44,1,0
2023-03-22,231,"دستکش","clothing",0,0.2,0,1,0,1,0.2,0,0.67,0.8,0.56,1,1
2023-03-22,232,"دکمه","clothing",0,0.2,0,0,0,1,0.4,0.33,0.67,0.4,0.44,1,1
2023-03-22,233,"دمپای ی","clothing",0,0.6,0.33,1,1,0.67,1,1,1,0.8,0.89,1,1
2023-03-22,234,"روسری","clothing",0,0.2,0,1,0,0.67,0.5,0.67,0.83,0.8,0.67,1,1
2023-03-22,235,"زیپ","clothing",0,0,0,0,0,0.67,0,0.33,0.33,0.2,0.22,1,1
2023-03-22,236,"سنجاق","clothing",0,0,0,0,0,0,0,0.33,0.17,0,0.22,1,0.5
2023-03-22,237,"شال","clothing",0,0.2,0,1,0,1,0.2,0.67,0.5,0.6,0.56,1,1
2023-03-22,238,"شلوار","clothing",0,0.4,0.33,1,0,1,0.8,1,1,1,0.78,1,1
2023-03-22,239,"شورت","clothing",0,0.4,0.33,1,1,1,0.5,1,1,0.6,0.78,1,1
2023-03-22,240,"کاپشن","clothing",0,0,0,0,0,1,0.4,0.67,0.83,0.6,0.33,1,0.5
